,FLARE_TYPE,COINCIDENCE,SAVNCPP_1,SAVNCPP_2,SAVNCPP_3,SAVNCPP_4,SAVNCPP_5
860,B,True,4418400000000.0,4166100000000.0,3592200000000.0,3793200000000.0,4290700000000.0
861,B,True,1057100000000.0,808520000000.0,244270000000.0,1348600000000.0,787150000000.0
862,B,True,3202400000000.0,3285600000000.0,3132400000000.0,3468500000000.0,4014900000000.0
863,B,True,4247800000000.0,4520700000000.0,4921500000000.0,4249700000000.0,5431800000000.0
864,B,False,2876400000000.0,2505600000000.0,1845900000000.0,2392200000000.0,2533800000000.0
865,B,False,150190000000.0,189910000000.0,988920000000.0,471500000000.0,782200000000.0
866,B,True,3992800000000.0,3376800000000.0,4088800000000.0,4223200000000.0,3544400000000.0
867,B,True,1631500000000.0,1341800000000.0,1616100000000.0,799850000000.0,1590200000000.0
868,B,False,2270800000000.0,1478500000000.0,547700000000.0,189160000000.0,938290000000.0
869,B,True,547220000000.0,275780000000.0,1148200000000.0,420050000000.0,79759000000.0
870,B,True,4301000000000.0,4537200000000.0,4351400000000.0,3637100000000.0,3200500000000.0
871,B,True,3218900000000.0,3471000000000.0,2866200000000.0,3928500000000.0,2529600000000.0
872,B,True,1757200000000.0,1564500000000.0,559240000000.0,772840000000.0,2431500000000.0
873,B,True,931290000000.0,1128000000000.0,1121500000000.0,1280700000000.0,1460000000000.0
874,B,True,1313500000000.0,1571700000000.0,757420000000.0,1231400000000.0,1907300000000.0
875,B,True,617910000000.0,420050000000.0,559360000000.0,677420000000.0,1371000000000.0
876,B,True,1888200000000.0,1592200000000.0,853460000000.0,947370000000.0,1029000000000.0
877,B,False,4277900000000.0,3306000000000.0,3577100000000.0,4023700000000.0,3984400000000.0
878,B,False,902180000000.0,865370000000.0,865540000000.0,1682800000000.0,1289600000000.0
879,B,True,252750000000.0,358680000000.0,381270000000.0,189670000000.0,886170000000.0
880,B,False,481500000000.0,346770000000.0,314910000000.0,187270000000.0,827400000000.0
881,B,False,922830000000.0,834110000000.0,544060000000.0,781390000000.0,858440000000.0
882,B,True,696260000000.0,165520000000.0,1232900000000.0,521680000000.0,1351800000000.0
883,B,True,675860000000.0,481270000000.0,546980000000.0,862420000000.0,220700000000.0
884,B,False,405970000000.0,209120000000.0,506680000000.0,290030000000.0,215500000000.0
885,B,False,613930000000.0,442150000000.0,568160000000.0,453970000000.0,396900000000.0
886,B,False,1180700000000.0,1820300000000.0,1278600000000.0,1448900000000.0,1422200000000.0
887,B,True,3419300000000.0,3397200000000.0,4060400000000.0,3221000000000.0,2790900000000.0
888,B,False,1291200000000.0,1594600000000.0,1229600000000.0,1596200000000.0,1643600000000.0
889,B,True,1664700000000.0,1978600000000.0,1329600000000.0,1712700000000.0,1903700000000.0
890,B,True,681950000000.0,365920000000.0,334360000000.0,219390000000.0,250210000000.0
891,B,True,42390000000.0,21516000000.0,78403000000.0,41942000000.0,209890000000.0
892,B,True,1301900000000.0,2401600000000.0,2490500000000.0,1933000000000.0,1289000000000.0
893,B,False,803980000000.0,319270000000.0,670220000000.0,650780000000.0,692410000000.0
894,B,False,862170000000.0,829250000000.0,837280000000.0,2145700000000.0,1058000000000.0
895,B,False,658970000000.0,490630000000.0,432140000000.0,466530000000.0,528950000000.0
896,B,False,7658400000000.0,7695600000000.0,10858000000000.0,8235400000000.0,8461800000000.0
897,B,False,719250000000.0,2084400000000.0,1878100000000.0,1843100000000.0,389190000000.0
898,B,False,8531600000000.0,9433400000000.0,8682100000000.0,8892600000000.0,8687600000000.0
899,B,False,684880000000.0,372420000000.0,393300000000.0,912840000000.0,1480700000000.0
900,B,False,7249700000000.0,7619200000000.0,7845100000000.0,7349500000000.0,8223400000000.0
901,B,True,1006600000000.0,559320000000.0,1432400000000.0,1550700000000.0,1751800000000.0
902,B,True,1051500000000.0,1269000000000.0,897030000000.0,835800000000.0,1459200000000.0
903,B,False,1910500000000.0,1837200000000.0,1323900000000.0,2524200000000.0,1602000000000.0
904,B,False,2055400000000.0,2294800000000.0,2420600000000.0,3541600000000.0,3488900000000.0
905,B,True,1756000000000.0,2432900000000.0,1543200000000.0,2845600000000.0,2896800000000.0
906,B,False,1672300000000.0,1839500000000.0,1793000000000.0,1678000000000.0,1192900000000.0
907,B,True,755250000000.0,1063500000000.0,708230000000.0,973660000000.0,1316300000000.0
908,B,False,397180000000.0,204000000000.0,129940000000.0,278340000000.0,157040000000.0
909,B,False,1602200000000.0,1720700000000.0,1334200000000.0,1349000000000.0,1465800000000.0
910,B,True,106960000000.0,428130000000.0,531580000000.0,373810000000.0,652680000000.0
911,B,False,129910000000.0,165410000000.0,122990000000.0,239790000000.0,200450000000.0
912,B,False,2395500000000.0,2259000000000.0,2243500000000.0,2634500000000.0,3003400000000.0
913,B,True,536120000000.0,582730000000.0,269530000000.0,637290000000.0,884970000000.0
914,B,False,904160000000.0,861700000000.0,1073100000000.0,1050500000000.0,418460000000.0
915,B,False,941480000000.0,1052000000000.0,1023200000000.0,880010000000.0,1025500000000.0
916,B,False,1477700000000.0,860000000000.0,1520400000000.0,633610000000.0,837110000000.0
917,B,False,494030000000.0,785100000000.0,1481400000000.0,1814100000000.0,782330000000.0
918,B,False,3918300000000.0,5263900000000.0,3446900000000.0,5806000000000.0,4120500000000.0
919,B,False,1701000000000.0,1038100000000.0,1582000000000.0,1599000000000.0,1984400000000.0
920,B,False,1948200000000.0,1878000000000.0,1905500000000.0,1449600000000.0,1398100000000.0
921,B,True,578670000000.0,234280000000.0,274910000000.0,624570000000.0,518770000000.0
922,B,False,324820000000.0,573250000000.0,78870000000.0,372960000000.0,139280000000.0
923,B,True,2104200000000.0,2770200000000.0,3451100000000.0,2598000000000.0,3552000000000.0
924,B,False,782510000000.0,671880000000.0,784890000000.0,401080000000.0,534840000000.0
925,B,False,1063600000000.0,1518300000000.0,1376800000000.0,875660000000.0,1455000000000.0
926,B,True,652380000000.0,530520000000.0,558300000000.0,667010000000.0,983820000000.0
927,B,True,3416500000000.0,2646500000000.0,2893500000000.0,2927800000000.0,2654200000000.0
928,B,False,1328100000000.0,1116800000000.0,1183400000000.0,1157700000000.0,1283500000000.0
929,B,False,2719500000000.0,2439100000000.0,3413900000000.0,3053400000000.0,2186000000000.0
930,B,False,732750000000.0,288910000000.0,561490000000.0,1450200000000.0,479790000000.0
931,B,False,1733800000000.0,2830500000000.0,1862800000000.0,2219900000000.0,2949300000000.0
932,B,True,3304300000000.0,2507900000000.0,2820400000000.0,1717600000000.0,2173500000000.0
933,B,False,1393000000000.0,2412600000000.0,1636000000000.0,1228900000000.0,1418400000000.0
934,B,True,1669800000000.0,1482100000000.0,1982000000000.0,1791700000000.0,1521300000000.0
935,B,False,802150000000.0,642810000000.0,499670000000.0,914390000000.0,766280000000.0
936,B,False,2725900000000.0,2909900000000.0,2769000000000.0,2725900000000.0,2846200000000.0
937,B,False,8172600000000.0,7785700000000.0,7587100000000.0,7052200000000.0,8776200000000.0
938,B,True,1614100000000.0,2144600000000.0,1493600000000.0,940830000000.0,1468600000000.0
939,B,False,940630000000.0,1236700000000.0,2368900000000.0,1850800000000.0,2371300000000.0
940,B,False,286340000000.0,558810000000.0,542710000000.0,401450000000.0,545870000000.0
941,B,False,2068900000000.0,2044000000000.0,1968800000000.0,2453600000000.0,1851700000000.0
942,B,False,3224100000000.0,2451000000000.0,2701100000000.0,2473400000000.0,2426600000000.0
943,B,True,2411300000000.0,1690200000000.0,1034600000000.0,1374500000000.0,1714400000000.0
944,B,False,1911800000000.0,1176300000000.0,1604400000000.0,1935400000000.0,1856400000000.0
945,B,True,2656300000000.0,2277000000000.0,2234900000000.0,2366400000000.0,2462200000000.0
946,B,False,2195700000000.0,1996300000000.0,2513800000000.0,2300400000000.0,1843900000000.0
947,B,True,853450000000.0,938370000000.0,971040000000.0,769090000000.0,771510000000.0
948,B,False,2191900000000.0,2153700000000.0,1457700000000.0,964990000000.0,1981700000000.0
949,B,False,1349400000000.0,1452800000000.0,1413100000000.0,884810000000.0,438150000000.0
950,B,False,2017800000000.0,1471600000000.0,1211800000000.0,1314000000000.0,1624800000000.0
951,B,True,3070800000000.0,2631900000000.0,3075200000000.0,3183300000000.0,2765800000000.0
952,B,True,1788000000000.0,2375400000000.0,1820400000000.0,1180700000000.0,1596400000000.0
953,B,False,1554800000000.0,1117700000000.0,1579700000000.0,1137200000000.0,917730000000.0
954,B,False,7825900000000.0,6960800000000.0,6440700000000.0,6730600000000.0,6377700000000.0
955,B,False,1104000000000.0,977520000000.0,1888700000000.0,708670000000.0,175700000000.0
956,B,False,4876500000000.0,5452200000000.0,5399200000000.0,6261300000000.0,5496200000000.0
957,B,True,3225100000000.0,1992200000000.0,3302500000000.0,3449600000000.0,3413800000000.0
958,B,True,2560700000000.0,2463200000000.0,1924100000000.0,2111300000000.0,3478800000000.0
959,B,False,1531500000000.0,1672500000000.0,1366000000000.0,1178500000000.0,1706700000000.0
960,B,True,0.0,0.0,0.0,0.0,0.0
961,B,False,614010000000.0,414250000000.0,620130000000.0,497600000000.0,369210000000.0
962,B,True,59801000000.0,157330000000.0,140790000000.0,575070000000.0,173600000000.0
963,B,True,1434600000000.0,1520600000000.0,1810300000000.0,3493300000000.0,2846200000000.0
964,B,False,250210000000.0,566500000000.0,534380000000.0,201440000000.0,420450000000.0
965,B,True,45390000000.0,183800000000.0,87902000000.0,607830000000.0,387530000000.0
966,B,True,1703900000000.0,2516000000000.0,1986500000000.0,1657900000000.0,1828900000000.0
967,B,True,910090000000.0,1333900000000.0,1794300000000.0,2489000000000.0,2493800000000.0
968,B,True,588880000000.0,137150000000.0,685320000000.0,212240000000.0,380310000000.0
969,B,False,157970000000.0,225190000000.0,225760000000.0,18172000000.0,109740000000.0
970,B,False,475300000000.0,449340000000.0,320820000000.0,86021000000.0,290260000000.0
971,B,True,12724000000.0,95626000000.0,3726100000.0,235950000000.0,90724000000.0
972,B,False,4304400000000.0,4462600000000.0,3419700000000.0,2831900000000.0,3827900000000.0
973,B,False,2204200000000.0,2690600000000.0,2811100000000.0,1833300000000.0,1938200000000.0
974,B,False,3631300000000.0,3030700000000.0,2900000000000.0,3577600000000.0,3994800000000.0
975,B,True,828850000000.0,1179800000000.0,1273300000000.0,1196400000000.0,2159800000000.0
976,B,True,3213400000000.0,4833800000000.0,3505000000000.0,3436400000000.0,4268300000000.0
977,B,False,580330000000.0,95509000000.0,1177700000000.0,547890000000.0,719730000000.0
978,B,False,5917200000000.0,6216100000000.0,5682500000000.0,5411600000000.0,5971500000000.0
979,B,False,745120000000.0,1207600000000.0,853290000000.0,1633200000000.0,759200000000.0
980,B,True,742820000000.0,861820000000.0,1361100000000.0,1517100000000.0,1736500000000.0
981,B,False,808010000000.0,579430000000.0,481530000000.0,448000000000.0,492080000000.0
982,B,False,547120000000.0,641710000000.0,447830000000.0,318900000000.0,345180000000.0
983,B,False,132990000000.0,318220000000.0,208970000000.0,273780000000.0,406570000000.0
984,B,True,418540000000.0,466350000000.0,199030000000.0,473040000000.0,350370000000.0
985,B,False,999860000000.0,611410000000.0,597220000000.0,632290000000.0,325240000000.0
986,B,False,506190000000.0,1249500000000.0,1510600000000.0,2264700000000.0,1329300000000.0
987,B,True,107420000000.0,639250000000.0,347160000000.0,652760000000.0,392890000000.0
988,B,True,1346200000000.0,808500000000.0,563380000000.0,1469800000000.0,834160000000.0
989,B,False,9852200000000.0,9595400000000.0,9151300000000.0,9507700000000.0,8744900000000.0
990,B,False,1628700000000.0,2009700000000.0,1572700000000.0,833490000000.0,772400000000.0
991,B,False,1596400000000.0,2256000000000.0,1784600000000.0,1333600000000.0,1685700000000.0
992,B,False,259450000000.0,462200000000.0,285760000000.0,710870000000.0,671980000000.0
993,B,False,149860000000.0,487150000000.0,410170000000.0,553630000000.0,930400000000.0
994,B,True,1517400000000.0,2250100000000.0,1987600000000.0,1392700000000.0,1761200000000.0
995,B,False,2629200000000.0,2323800000000.0,2291000000000.0,2230800000000.0,2772400000000.0
996,B,True,1635600000000.0,1611700000000.0,1371500000000.0,1969800000000.0,1260700000000.0
997,B,False,333570000000.0,435440000000.0,636650000000.0,412320000000.0,839470000000.0
998,B,False,1841000000000.0,1719200000000.0,1456300000000.0,1493700000000.0,1800800000000.0
999,B,True,12209000000000.0,11697000000000.0,11896000000000.0,12762000000000.0,12509000000000.0
1000,B,True,3089200000000.0,3713500000000.0,2773900000000.0,3112900000000.0,2480500000000.0
1001,B,True,1954400000000.0,2180200000000.0,1930100000000.0,2078400000000.0,1780800000000.0
1002,B,False,323850000000.0,397180000000.0,204000000000.0,129940000000.0,278340000000.0
1003,B,False,764910000000.0,711810000000.0,524480000000.0,798170000000.0,881060000000.0
1004,B,False,3319300000000.0,4417800000000.0,4903100000000.0,5246300000000.0,4712900000000.0
1005,B,True,307260000000.0,369300000000.0,1695000000000.0,1106100000000.0,597420000000.0
1006,B,True,2035100000000.0,2066800000000.0,2045000000000.0,1376800000000.0,1711700000000.0
1007,B,False,631920000000.0,495280000000.0,784580000000.0,594690000000.0,1024600000000.0
1008,B,True,1736300000000.0,1650200000000.0,1603400000000.0,1417800000000.0,1336600000000.0
1009,B,False,3709300000000.0,3599300000000.0,3600900000000.0,3724600000000.0,4117400000000.0
1010,B,True,256000000000.0,358580000000.0,1575900000000.0,1109200000000.0,2089800000000.0
1011,B,False,3729000000000.0,3087300000000.0,2484300000000.0,3298500000000.0,3183600000000.0
1012,B,False,1502300000000.0,1406500000000.0,853570000000.0,1203000000000.0,1092700000000.0
1013,B,False,884020000000.0,941260000000.0,1111600000000.0,2185100000000.0,1660400000000.0
1014,B,False,1074300000000.0,781790000000.0,679350000000.0,323180000000.0,346900000000.0
1015,B,True,2938600000000.0,3106500000000.0,2268000000000.0,2072300000000.0,1882200000000.0
1016,B,True,4152700000000.0,4384300000000.0,2998700000000.0,3229400000000.0,2965000000000.0
1017,B,False,2078200000000.0,1444500000000.0,1574000000000.0,1512400000000.0,1250600000000.0
1018,B,False,343990000000.0,87808000000.0,307060000000.0,369410000000.0,152440000000.0
1019,B,True,241540000000.0,355130000000.0,385630000000.0,209510000000.0,326220000000.0
1020,B,False,3427100000000.0,3708900000000.0,3548500000000.0,4379700000000.0,4002900000000.0
1021,B,True,2785200000000.0,2875400000000.0,3321600000000.0,3035300000000.0,3368800000000.0
1022,B,True,2927800000000.0,2125400000000.0,1918400000000.0,2820300000000.0,2899900000000.0
1023,B,True,3938100000000.0,2692700000000.0,3750100000000.0,4171700000000.0,3188600000000.0
1024,B,True,1757500000000.0,1670700000000.0,1999700000000.0,1492500000000.0,1573700000000.0
1025,B,False,227940000000.0,423110000000.0,303980000000.0,186960000000.0,236850000000.0
1026,B,False,559170000000.0,344990000000.0,802470000000.0,634910000000.0,1445700000000.0
1027,B,True,2073200000000.0,1879600000000.0,2040100000000.0,2419700000000.0,2342600000000.0
1028,B,False,2965000000000.0,1407600000000.0,3884800000000.0,3239000000000.0,2698800000000.0
1029,B,False,1245800000000.0,1007900000000.0,1039400000000.0,1038000000000.0,493490000000.0
1030,B,False,2103400000000.0,1943300000000.0,1288400000000.0,1849600000000.0,2028200000000.0
1031,B,False,3822700000000.0,2612200000000.0,512180000000.0,5271300000000.0,687890000000.0
1032,B,True,3934800000000.0,4063400000000.0,3446800000000.0,3600900000000.0,2485800000000.0
1033,B,True,4161400000000.0,4892100000000.0,3428300000000.0,3753800000000.0,4217500000000.0
1034,B,True,1839900000000.0,1609900000000.0,2310600000000.0,1761600000000.0,2543600000000.0
1035,B,True,4903400000000.0,1729000000000.0,1127100000000.0,1371000000000.0,3510500000000.0
1036,B,False,618420000000.0,292990000000.0,693050000000.0,723120000000.0,468360000000.0
1037,B,False,1634800000000.0,1825300000000.0,1407600000000.0,1513300000000.0,1427800000000.0
1038,B,False,3542500000000.0,4374100000000.0,3689300000000.0,3687900000000.0,3831800000000.0
1039,B,True,1875200000000.0,2076100000000.0,1984300000000.0,1434300000000.0,619590000000.0
1040,B,True,3195500000000.0,2670300000000.0,3151800000000.0,3466400000000.0,3096500000000.0
1041,B,False,2306900000000.0,2886500000000.0,3510000000000.0,3144800000000.0,2560000000000.0
1042,B,False,3367500000000.0,3690900000000.0,3580400000000.0,3072600000000.0,3339500000000.0
1043,B,False,3493300000000.0,2846200000000.0,3622300000000.0,4045800000000.0,3065900000000.0
1044,B,True,2464000000000.0,1824600000000.0,2457300000000.0,1870700000000.0,2101800000000.0
1045,B,False,1532400000000.0,933430000000.0,620660000000.0,1159600000000.0,895810000000.0
1046,B,False,3250000000000.0,1912900000000.0,306080000000.0,1389800000000.0,1315300000000.0
