,FLARE_TYPE,COINCIDENCE,MEANGBH_1,MEANGBH_2,MEANGBH_3,MEANGBH_4,MEANGBH_5,MEANGBH_6,MEANGBH_7,MEANGBH_8,MEANGBH_9,MEANGBH_10,MEANGBH_11,MEANGBH_12,MEANGBH_13,MEANGBH_14,MEANGBH_15,MEANGBH_16,MEANGBH_17,MEANGBH_18,MEANGBH_19,MEANGBH_20,MEANGBH_21,MEANGBH_22,MEANGBH_23,MEANGBH_24,MEANGBH_25,MEANGBH_26,MEANGBH_27,MEANGBH_28,MEANGBH_29,MEANGBH_30,MEANGBH_31,MEANGBH_32,MEANGBH_33,MEANGBH_34,MEANGBH_35,MEANGBH_36,MEANGBH_37,MEANGBH_38,MEANGBH_39,MEANGBH_40,MEANGBH_41,MEANGBH_42,MEANGBH_43,MEANGBH_44,MEANGBH_45,MEANGBH_46,MEANGBH_47,MEANGBH_48,MEANGBH_49,MEANGBH_50,MEANGBH_51,MEANGBH_52,MEANGBH_53,MEANGBH_54,MEANGBH_55,MEANGBH_56,MEANGBH_57,MEANGBH_58,MEANGBH_59,MEANGBH_60,MEANGBH_61,MEANGBH_62,MEANGBH_63,MEANGBH_64,MEANGBH_65,MEANGBH_66,MEANGBH_67,MEANGBH_68,MEANGBH_69,MEANGBH_70,MEANGBH_71,MEANGBH_72,MEANGBH_73,MEANGBH_74,MEANGBH_75,MEANGBH_76,MEANGBH_77,MEANGBH_78,MEANGBH_79,MEANGBH_80,MEANGBH_81,MEANGBH_82,MEANGBH_83,MEANGBH_84,MEANGBH_85,MEANGBH_86,MEANGBH_87,MEANGBH_88,MEANGBH_89,MEANGBH_90,MEANGBH_91,MEANGBH_92,MEANGBH_93,MEANGBH_94,MEANGBH_95,MEANGBH_96,MEANGBH_97,MEANGBH_98,MEANGBH_99,MEANGBH_100,MEANGBH_101,MEANGBH_102,MEANGBH_103,MEANGBH_104,MEANGBH_105,MEANGBH_106,MEANGBH_107,MEANGBH_108,MEANGBH_109,MEANGBH_110,MEANGBH_111,MEANGBH_112,MEANGBH_113,MEANGBH_114,MEANGBH_115,MEANGBH_116,MEANGBH_117,MEANGBH_118,MEANGBH_119,MEANGBH_120
463,M,True,40.425,40.282642857142854,40.14028571428571,39.99792857142857,39.85557142857143,39.71321428571429,39.57085714285714,39.4285,39.286142857142856,39.14378571428571,39.00142857142857,38.85907142857143,38.71671428571429,38.574357142857146,38.432,38.214,38.865,38.3085,37.752,37.775,37.602,37.738,37.833,37.515,37.998,38.308,38.7,38.278,37.74,37.611,37.332,37.769,38.699,37.883,37.335,36.961,37.08,37.732,38.593,38.345,38.793,37.947,37.693,38.918,38.734,38.042,38.258,39.29,38.543,38.281,37.609,36.767,36.939,34.898,37.036,36.595,36.217,36.078,36.036,36.9,37.872,37.79,36.952,36.005,35.891,37.729,37.556,37.737,37.143,36.263,36.245,34.552,36.11,35.052,35.815,36.598,34.521,33.977,36.479,35.852,35.759,35.284,35.629,36.135,35.156,35.917,34.653,37.491,36.458,38.33,35.896,36.993,37.287,37.187,37.962,36.009,35.044,34.988,36.521,38.796,34.371,34.181,35.893,34.823,34.196,33.917,33.588,35.357,36.221,34.705,34.991,36.75,37.978,36.534,36.408,36.07,37.186,37.726,38.255,36.745
464,M,False,38.865,38.3085,37.752,37.775,37.602,37.738,37.833,37.515,37.998,38.308,38.7,38.278,37.74,37.611,37.332,37.769,38.699,37.883,37.335,36.961,37.08,37.732,38.593,38.345,38.793,37.947,37.693,38.918,38.734,38.042,38.258,39.29,38.543,38.281,37.609,36.767,36.939,34.898,37.036,36.595,36.217,36.078,36.036,36.9,37.872,37.79,36.952,36.005,35.891,37.729,37.556,37.737,37.143,36.263,36.245,34.552,36.11,35.052,35.815,36.598,34.521,33.977,36.479,35.852,35.759,35.284,35.629,36.135,35.156,35.917,34.653,37.491,36.458,38.33,35.896,36.993,37.287,37.187,37.962,36.009,35.044,34.988,36.521,38.796,34.371,34.181,35.893,34.823,34.196,33.917,33.588,35.357,36.221,34.705,34.991,36.75,37.978,36.534,36.408,36.07,37.186,37.726,38.255,36.745,37.688,36.84614285714286,36.004285714285714,35.16242857142857,34.320571428571434,33.47871428571429,32.636857142857146,31.795,30.953142857142858,30.111285714285714,29.269428571428573,28.42757142857143,27.58571428571429,26.743857142857145,25.902,25.286
465,M,False,33.757,34.117,33.732,34.626,34.094,33.28,32.497,33.014,33.308,32.138,33.48,33.161,34.049,33.356,33.078,33.205,34.369,34.022,33.725,34.067,33.728,33.71,33.283,33.714,33.999,35.267,33.6,34.646,35.68,34.711,35.174,35.153,35.732,35.023,36.254,35.946,35.938,36.175,36.435,36.237,36.31,36.561,36.787,36.815733333333334,36.84446666666667,36.8732,36.90193333333333,36.93066666666667,36.9594,36.98813333333334,37.016866666666665,37.0456,37.074333333333335,37.10306666666667,37.131800000000005,37.16053333333333,37.18926666666667,37.218,37.368,37.885,37.761,37.637,37.666,37.696,37.679,37.612,37.616,37.267,37.224,36.883,36.673,36.768,36.469,36.509,36.345,36.704,36.485,36.329,37.207,37.307,36.942,37.533,37.423,37.947,37.763,37.959,37.89,38.127,38.309,38.553,38.39,38.128,38.704,38.649,38.289,38.333,38.107,38.475,38.314,38.059,38.224,38.393,37.924,38.003,38.389,38.707,38.697,39.106,39.506,39.626,39.989,40.203,40.345,40.499,40.471,40.128,40.214,40.215,40.025,39.904
466,M,True,41.344,41.578,41.59,41.682,41.744,41.881,42.621,42.37,42.996,42.878,42.768,42.694,42.548,42.419,42.259,41.995,41.66,41.511,41.585,41.799,42.449,42.881,43.094,43.663,43.953,44.721,44.841,45.108,45.904,45.823,45.454,45.052,44.679,44.283,43.806,43.768,43.412,43.343,42.795,42.662,42.646,43.012,43.035,43.191,43.315,43.403,43.882,44.025,43.991,44.67,44.931,45.443,46.295,45.595,45.901,46.331,45.962,46.064,45.826,46.05,45.799,45.398,45.319,45.355,44.892,44.864,44.436,44.008,44.254,44.349,44.383,45.043,45.818,46.309,47.001,47.94,48.11,48.937,49.819,50.136,49.97586666666667,49.815733333333334,49.6556,49.49546666666667,49.33533333333334,49.175200000000004,49.01506666666667,48.854933333333335,48.6948,48.534666666666666,48.37453333333333,48.214400000000005,48.05426666666667,47.894133333333336,47.734,48.268,48.981,49.3695,49.758,50.466,50.823,51.025,51.138,51.007,50.511,49.661,49.862,50.265,50.347,50.304,50.38,50.161,50.01,50.069,49.869,50.017,50.655,50.657,51.211,51.436
467,M,False,43.403,43.882,44.025,43.991,44.67,44.931,45.443,46.295,45.595,45.901,46.331,45.962,46.064,45.826,46.05,45.799,45.398,45.319,45.355,44.892,44.864,44.436,44.008,44.254,44.349,44.383,45.043,45.818,46.309,47.001,47.94,48.11,48.937,49.819,50.136,49.97586666666667,49.815733333333334,49.6556,49.49546666666667,49.33533333333334,49.175200000000004,49.01506666666667,48.854933333333335,48.6948,48.534666666666666,48.37453333333333,48.214400000000005,48.05426666666667,47.894133333333336,47.734,48.268,48.981,49.3695,49.758,50.466,50.823,51.025,51.138,51.007,50.511,49.661,49.862,50.265,50.347,50.304,50.38,50.161,50.01,50.069,49.869,50.017,50.655,50.657,51.211,51.436,51.926,52.232,52.205,51.648,51.839,51.606,51.582,51.096,51.287,50.47,50.081,49.7,48.807,48.726,48.738,49.13,49.278,49.889,49.846,50.103,50.982,52.009,53.914,53.828,54.594,54.615,54.914,55.299,54.795,54.574,53.445,52.714,52.249,52.243,51.688,51.074,51.323,50.975,51.2,51.509,51.778,52.437,52.754,53.732,54.087
468,M,True,44.864,44.436,44.008,44.254,44.349,44.383,45.043,45.818,46.309,47.001,47.94,48.11,48.937,49.819,50.136,49.97586666666667,49.815733333333334,49.6556,49.49546666666667,49.33533333333334,49.175200000000004,49.01506666666667,48.854933333333335,48.6948,48.534666666666666,48.37453333333333,48.214400000000005,48.05426666666667,47.894133333333336,47.734,48.268,48.981,49.3695,49.758,50.466,50.823,51.025,51.138,51.007,50.511,49.661,49.862,50.265,50.347,50.304,50.38,50.161,50.01,50.069,49.869,50.017,50.655,50.657,51.211,51.436,51.926,52.232,52.205,51.648,51.839,51.606,51.582,51.096,51.287,50.47,50.081,49.7,48.807,48.726,48.738,49.13,49.278,49.889,49.846,50.103,50.982,52.009,53.914,53.828,54.594,54.615,54.914,55.299,54.795,54.574,53.445,52.714,52.249,52.243,51.688,51.074,51.323,50.975,51.2,51.509,51.778,52.437,52.754,53.732,54.087,54.222,54.855,54.638,55.249,55.815,55.986,56.272,56.862,57.026,56.741,57.184,56.901,56.813,56.452,56.167,56.057,55.966,55.44,55.614,55.11
469,M,True,54.638,55.249,55.815,55.986,56.272,56.862,57.026,56.741,57.184,56.901,56.813,56.452,56.167,56.057,55.966,55.44,55.614,55.11,54.902,55.215,54.713,54.88,54.639,54.547,54.516,54.687,55.184,55.199,55.798,56.671,57.258,57.696,58.305,58.187533333333334,58.07006666666667,57.9526,57.83513333333333,57.717666666666666,57.6002,57.482733333333336,57.36526666666666,57.2478,57.13033333333333,57.01286666666667,56.8954,56.77793333333333,56.660466666666665,56.543,56.762,57.265,57.7275,58.19,58.828,58.732,59.987,60.142,61.095,61.189,61.11,61.105,61.003,61.136,61.125,60.644,60.677,60.306,59.839,60.166,59.803,60.0,60.186,60.928,60.803,60.477,60.002,60.128,59.659,59.712,59.495,58.947,58.112,57.582,57.209,56.84,56.312,56.113,56.536,57.481,57.781,58.074,58.883,59.933,60.962,61.966,62.251,62.781,63.102,63.835,63.179,62.393,61.693,61.278,60.521,60.068,59.654,59.382,59.3,59.467,59.058,59.437,60.196,60.736,61.092,61.984,61.6,62.308,63.054,64.028,64.157,63.948
470,M,True,58.305,58.187533333333334,58.07006666666667,57.9526,57.83513333333333,57.717666666666666,57.6002,57.482733333333336,57.36526666666666,57.2478,57.13033333333333,57.01286666666667,56.8954,56.77793333333333,56.660466666666665,56.543,56.762,57.265,57.7275,58.19,58.828,58.732,59.987,60.142,61.095,61.189,61.11,61.105,61.003,61.136,61.125,60.644,60.677,60.306,59.839,60.166,59.803,60.0,60.186,60.928,60.803,60.477,60.002,60.128,59.659,59.712,59.495,58.947,58.112,57.582,57.209,56.84,56.312,56.113,56.536,57.481,57.781,58.074,58.883,59.933,60.962,61.966,62.251,62.781,63.102,63.835,63.179,62.393,61.693,61.278,60.521,60.068,59.654,59.382,59.3,59.467,59.058,59.437,60.196,60.736,61.092,61.984,61.6,62.308,63.054,64.028,64.157,63.948,64.415,64.925,64.898,64.902,64.792,65.233,65.329,65.423,65.499,65.894,66.226,66.192,66.644,66.473,66.521,66.537,66.292,65.622,65.404,65.2,64.924,64.459,64.142,64.263,63.616,63.165,64.116,63.752,63.537,63.722,64.943,65.733
471,M,False,56.543,56.762,57.265,57.7275,58.19,58.828,58.732,59.987,60.142,61.095,61.189,61.11,61.105,61.003,61.136,61.125,60.644,60.677,60.306,59.839,60.166,59.803,60.0,60.186,60.928,60.803,60.477,60.002,60.128,59.659,59.712,59.495,58.947,58.112,57.582,57.209,56.84,56.312,56.113,56.536,57.481,57.781,58.074,58.883,59.933,60.962,61.966,62.251,62.781,63.102,63.835,63.179,62.393,61.693,61.278,60.521,60.068,59.654,59.382,59.3,59.467,59.058,59.437,60.196,60.736,61.092,61.984,61.6,62.308,63.054,64.028,64.157,63.948,64.415,64.925,64.898,64.902,64.792,65.233,65.329,65.423,65.499,65.894,66.226,66.192,66.644,66.473,66.521,66.537,66.292,65.622,65.404,65.2,64.924,64.459,64.142,64.263,63.616,63.165,64.116,63.752,63.537,63.722,64.943,65.733,66.723,66.63293333333333,66.54286666666667,66.4528,66.36273333333334,66.27266666666667,66.1826,66.09253333333334,66.00246666666666,65.9124,65.82233333333333,65.73226666666666,65.6422,65.55213333333333,65.46206666666667
472,M,False,62.251,62.781,63.102,63.835,63.179,62.393,61.693,61.278,60.521,60.068,59.654,59.382,59.3,59.467,59.058,59.437,60.196,60.736,61.092,61.984,61.6,62.308,63.054,64.028,64.157,63.948,64.415,64.925,64.898,64.902,64.792,65.233,65.329,65.423,65.499,65.894,66.226,66.192,66.644,66.473,66.521,66.537,66.292,65.622,65.404,65.2,64.924,64.459,64.142,64.263,63.616,63.165,64.116,63.752,63.537,63.722,64.943,65.733,66.723,66.63293333333333,66.54286666666667,66.4528,66.36273333333334,66.27266666666667,66.1826,66.09253333333334,66.00246666666666,65.9124,65.82233333333333,65.73226666666666,65.6422,65.55213333333333,65.46206666666667,65.372,65.69,65.483,65.563,65.643,65.469,65.456,65.992,66.303,67.439,68.634,68.723,68.665,69.255,69.239,69.339,69.372,69.069,68.588,68.905,68.933,68.652,69.19,69.311,69.844,70.186,70.662,70.266,69.851,69.325,69.224,69.131,69.066,68.809,68.555,68.115,69.096,69.914,70.303,71.505,72.109,72.799,73.321,74.109,74.605,74.97,74.89933333333333
473,M,True,63.616,63.165,64.116,63.752,63.537,63.722,64.943,65.733,66.723,66.63293333333333,66.54286666666667,66.4528,66.36273333333334,66.27266666666667,66.1826,66.09253333333334,66.00246666666666,65.9124,65.82233333333333,65.73226666666666,65.6422,65.55213333333333,65.46206666666667,65.372,65.69,65.483,65.563,65.643,65.469,65.456,65.992,66.303,67.439,68.634,68.723,68.665,69.255,69.239,69.339,69.372,69.069,68.588,68.905,68.933,68.652,69.19,69.311,69.844,70.186,70.662,70.266,69.851,69.325,69.224,69.131,69.066,68.809,68.555,68.115,69.096,69.914,70.303,71.505,72.109,72.799,73.321,74.109,74.605,74.97,74.89933333333333,74.82866666666666,74.758,74.27,73.629,72.376,71.514,71.565,72.078,71.914,71.957,73.144,73.242,73.975,74.392,75.246,75.945,77.205,77.226,77.406,77.799,78.292,78.133,78.594,77.755,77.299,77.348,77.883,78.151,78.663,78.053,77.818,78.021,77.904,77.402,78.064,77.553,77.791,78.423,78.546,78.771,79.617,79.973,80.057,80.934,80.413,80.294,79.96,79.692,79.334,78.721
474,M,True,68.665,69.255,69.239,69.339,69.372,69.069,68.588,68.905,68.933,68.652,69.19,69.311,69.844,70.186,70.662,70.266,69.851,69.325,69.224,69.131,69.066,68.809,68.555,68.115,69.096,69.914,70.303,71.505,72.109,72.799,73.321,74.109,74.605,74.97,74.89933333333333,74.82866666666666,74.758,74.27,73.629,72.376,71.514,71.565,72.078,71.914,71.957,73.144,73.242,73.975,74.392,75.246,75.945,77.205,77.226,77.406,77.799,78.292,78.133,78.594,77.755,77.299,77.348,77.883,78.151,78.663,78.053,77.818,78.021,77.904,77.402,78.064,77.553,77.791,78.423,78.546,78.771,79.617,79.973,80.057,80.934,80.413,80.294,79.96,79.692,79.334,78.721,78.856,79.115,78.126,77.841,77.676,77.706,77.266,76.275,76.372,76.76923076923077,77.16646153846153,77.5636923076923,77.96092307692308,78.35815384615384,78.75538461538461,79.15261538461539,79.54984615384616,79.94707692307692,80.3443076923077,80.74153846153847,81.13876923076923,81.536,80.5745,79.613,78.533,78.283,77.29400000000001,76.305,76.477,76.235,76.199,76.193,75.774,75.965,76.49
475,M,False,69.339,69.372,69.069,68.588,68.905,68.933,68.652,69.19,69.311,69.844,70.186,70.662,70.266,69.851,69.325,69.224,69.131,69.066,68.809,68.555,68.115,69.096,69.914,70.303,71.505,72.109,72.799,73.321,74.109,74.605,74.97,74.89933333333333,74.82866666666666,74.758,74.27,73.629,72.376,71.514,71.565,72.078,71.914,71.957,73.144,73.242,73.975,74.392,75.246,75.945,77.205,77.226,77.406,77.799,78.292,78.133,78.594,77.755,77.299,77.348,77.883,78.151,78.663,78.053,77.818,78.021,77.904,77.402,78.064,77.553,77.791,78.423,78.546,78.771,79.617,79.973,80.057,80.934,80.413,80.294,79.96,79.692,79.334,78.721,78.856,79.115,78.126,77.841,77.676,77.706,77.266,76.275,76.372,76.76923076923077,77.16646153846153,77.5636923076923,77.96092307692308,78.35815384615384,78.75538461538461,79.15261538461539,79.54984615384616,79.94707692307692,80.3443076923077,80.74153846153847,81.13876923076923,81.536,80.5745,79.613,78.533,78.283,77.29400000000001,76.305,76.477,76.235,76.199,76.193,75.774,75.965,76.49,76.819,76.721,76.821
476,M,False,69.311,69.844,70.186,70.662,70.266,69.851,69.325,69.224,69.131,69.066,68.809,68.555,68.115,69.096,69.914,70.303,71.505,72.109,72.799,73.321,74.109,74.605,74.97,74.89933333333333,74.82866666666666,74.758,74.27,73.629,72.376,71.514,71.565,72.078,71.914,71.957,73.144,73.242,73.975,74.392,75.246,75.945,77.205,77.226,77.406,77.799,78.292,78.133,78.594,77.755,77.299,77.348,77.883,78.151,78.663,78.053,77.818,78.021,77.904,77.402,78.064,77.553,77.791,78.423,78.546,78.771,79.617,79.973,80.057,80.934,80.413,80.294,79.96,79.692,79.334,78.721,78.856,79.115,78.126,77.841,77.676,77.706,77.266,76.275,76.372,76.76923076923077,77.16646153846153,77.5636923076923,77.96092307692308,78.35815384615384,78.75538461538461,79.15261538461539,79.54984615384616,79.94707692307692,80.3443076923077,80.74153846153847,81.13876923076923,81.536,80.5745,79.613,78.533,78.283,77.29400000000001,76.305,76.477,76.235,76.199,76.193,75.774,75.965,76.49,76.819,76.721,76.821,76.832,75.782,76.462,76.111,76.316,76.111,75.741,75.741
477,M,False,77.205,77.226,77.406,77.799,78.292,78.133,78.594,77.755,77.299,77.348,77.883,78.151,78.663,78.053,77.818,78.021,77.904,77.402,78.064,77.553,77.791,78.423,78.546,78.771,79.617,79.973,80.057,80.934,80.413,80.294,79.96,79.692,79.334,78.721,78.856,79.115,78.126,77.841,77.676,77.706,77.266,76.275,76.372,76.76923076923077,77.16646153846153,77.5636923076923,77.96092307692308,78.35815384615384,78.75538461538461,79.15261538461539,79.54984615384616,79.94707692307692,80.3443076923077,80.74153846153847,81.13876923076923,81.536,80.5745,79.613,78.533,78.283,77.29400000000001,76.305,76.477,76.235,76.199,76.193,75.774,75.965,76.49,76.819,76.721,76.821,76.832,75.782,76.462,76.111,76.316,76.111,75.741,75.741,75.828,76.047,75.937,76.377,75.755,75.825,76.11,75.849,75.605,75.979,76.422,76.868,77.614,78.265,78.834,79.058,79.325,79.586,80.102,79.84,80.1,79.809,79.59,78.982,78.665,77.764,76.457,75.011,74.173,74.827,74.298,75.452,75.75,76.251,76.889,76.858,77.798,77.651,77.779,78.346
478,M,False,79.96,79.692,79.334,78.721,78.856,79.115,78.126,77.841,77.676,77.706,77.266,76.275,76.372,76.76923076923077,77.16646153846153,77.5636923076923,77.96092307692308,78.35815384615384,78.75538461538461,79.15261538461539,79.54984615384616,79.94707692307692,80.3443076923077,80.74153846153847,81.13876923076923,81.536,80.5745,79.613,78.533,78.283,77.29400000000001,76.305,76.477,76.235,76.199,76.193,75.774,75.965,76.49,76.819,76.721,76.821,76.832,75.782,76.462,76.111,76.316,76.111,75.741,75.741,75.828,76.047,75.937,76.377,75.755,75.825,76.11,75.849,75.605,75.979,76.422,76.868,77.614,78.265,78.834,79.058,79.325,79.586,80.102,79.84,80.1,79.809,79.59,78.982,78.665,77.764,76.457,75.011,74.173,74.827,74.298,75.452,75.75,76.251,76.889,76.858,77.798,77.651,77.779,78.346,78.334,78.497,78.821,78.981,78.622,79.008,78.582,78.639,78.122,77.561,76.886,76.542,76.422,76.096,76.187,76.166,76.32,76.913,76.375,76.712,77.051,77.031,77.361,77.568,77.984,78.54,79.3,79.643,80.011,80.829
479,M,True,77.266,76.275,76.372,76.76923076923077,77.16646153846153,77.5636923076923,77.96092307692308,78.35815384615384,78.75538461538461,79.15261538461539,79.54984615384616,79.94707692307692,80.3443076923077,80.74153846153847,81.13876923076923,81.536,80.5745,79.613,78.533,78.283,77.29400000000001,76.305,76.477,76.235,76.199,76.193,75.774,75.965,76.49,76.819,76.721,76.821,76.832,75.782,76.462,76.111,76.316,76.111,75.741,75.741,75.828,76.047,75.937,76.377,75.755,75.825,76.11,75.849,75.605,75.979,76.422,76.868,77.614,78.265,78.834,79.058,79.325,79.586,80.102,79.84,80.1,79.809,79.59,78.982,78.665,77.764,76.457,75.011,74.173,74.827,74.298,75.452,75.75,76.251,76.889,76.858,77.798,77.651,77.779,78.346,78.334,78.497,78.821,78.981,78.622,79.008,78.582,78.639,78.122,77.561,76.886,76.542,76.422,76.096,76.187,76.166,76.32,76.913,76.375,76.712,77.051,77.031,77.361,77.568,77.984,78.54,79.3,79.643,80.011,80.829,80.295,80.857,80.204,79.65,79.114,79.111,78.507,77.866,77.775,77.17
480,M,False,79.65,79.114,79.111,78.507,77.866,77.775,77.17,77.106,76.418,75.247,75.50761538461539,75.76823076923077,76.02884615384616,76.28946153846154,76.55007692307693,76.8106923076923,77.0713076923077,77.33192307692308,77.59253846153847,77.85315384615384,78.11376923076924,78.37438461538461,78.635,77.944,77.253,76.48,76.186,75.054,75.326,74.136,73.617,73.03,73.159,72.195,71.842,71.4,71.524,71.366,71.208,71.541,71.384,71.684,71.628,71.265,71.703,71.806,72.179,72.211,71.631,72.4,71.834,72.002,72.687,73.908,73.607,74.705,74.145,74.555,74.838,75.541,76.294,76.223,76.035,76.263,76.652,76.022,75.623,75.706,74.81,73.177,71.692,70.643,69.648,69.928,70.346,70.913,71.314,71.666,73.162,73.129,73.85,74.466,73.9,73.844,73.638,72.854,72.733,73.101,72.904,72.074,70.566,69.822,68.82,67.612,66.76,66.982,67.02,67.028,66.819,66.182,65.168,65.223,65.677,65.538,65.364,65.476,65.452,65.485,66.567,66.529,66.893,67.317,67.767,67.782,68.815,69.63,70.264,70.572,71.633,72.162
481,M,True,74.337,75.243,74.484,74.296,73.58,72.771,72.714,72.628,71.138,71.216,70.647,70.829,70.287,70.317,70.449,69.729,69.948,70.119,70.093,70.371,70.252,70.115,69.963,70.625,70.734,70.994,71.82,71.985,73.358,72.915,73.671,73.571,73.691,73.678,73.433,73.788,73.855,72.931,72.658,71.431,70.475,69.737,68.589,67.859,67.411,67.321,68.007,68.365,68.906,70.039,70.624,71.257,72.235,72.416,72.108,72.889,73.04,73.184,72.508,71.427,70.652,69.449,68.709,67.729,66.721,65.625,65.228,64.504,65.12,64.984,64.416,64.011,63.483,63.98,63.881,63.829,63.626,63.797,63.842,63.577,63.232,63.673,63.069,62.843,63.338,62.678,62.637,63.035,63.475,63.104,63.045,63.635,64.281,65.017,65.132,65.938,66.945,67.247,67.206,67.069,67.037,66.707,66.385,65.567,64.952,64.78481818181818,64.61763636363636,64.45045454545455,64.28327272727273,64.11609090909091,63.94890909090909,63.781727272727274,63.61454545454546,63.44736363636363,63.280181818181816,63.113,63.458,63.8805,64.303,64.758
482,M,True,65.228,64.504,65.12,64.984,64.416,64.011,63.483,63.98,63.881,63.829,63.626,63.797,63.842,63.577,63.232,63.673,63.069,62.843,63.338,62.678,62.637,63.035,63.475,63.104,63.045,63.635,64.281,65.017,65.132,65.938,66.945,67.247,67.206,67.069,67.037,66.707,66.385,65.567,64.952,64.78481818181818,64.61763636363636,64.45045454545455,64.28327272727273,64.11609090909091,63.94890909090909,63.781727272727274,63.61454545454546,63.44736363636363,63.280181818181816,63.113,63.458,63.8805,64.303,64.758,64.697,65.182,64.464,64.517,64.048,63.601,62.747,61.962,61.553,60.611,60.419,59.882,59.526,59.359,58.961,58.748,58.865,58.605,58.652,58.801,58.754,58.862,59.248,59.371,59.709,60.0,60.397,60.565,60.689,61.098,61.022,61.34,61.008,60.244,60.047,59.417,59.321,58.833,58.156,57.269,56.35,55.959,55.603,55.17,55.47,55.462,55.644,55.897,56.43,57.087,58.211,58.517,58.906,59.181,58.63,57.828,56.889,55.784,55.202,54.549,54.062,52.697,52.619,52.046,51.719,52.397
483,M,False,63.601,62.747,61.962,61.553,60.611,60.419,59.882,59.526,59.359,58.961,58.748,58.865,58.605,58.652,58.801,58.754,58.862,59.248,59.371,59.709,60.0,60.397,60.565,60.689,61.098,61.022,61.34,61.008,60.244,60.047,59.417,59.321,58.833,58.156,57.269,56.35,55.959,55.603,55.17,55.47,55.462,55.644,55.897,56.43,57.087,58.211,58.517,58.906,59.181,58.63,57.828,56.889,55.784,55.202,54.549,54.062,52.697,52.619,52.046,51.719,52.397,52.197,52.119,51.901,52.396,52.33,51.979,52.071,52.087,51.76,51.965,52.202,51.99,51.675,51.703,51.619,51.564,51.244,51.09,50.833,50.879,50.571,51.01,50.411,50.646,50.492,50.747,50.902,51.582,52.166,53.105,53.554,54.427,54.776,55.088,55.005,54.623,54.738,53.763,52.878,52.75627272727273,52.63454545454545,52.51281818181818,52.39109090909091,52.269363636363636,52.147636363636366,52.02590909090909,51.90418181818182,51.78245454545455,51.66072727272727,51.539,52.044,52.436,52.828,53.118,53.639,53.931,53.296,53.343,53.29
484,M,False,42.081,41.91,41.61,41.688,41.75,41.522,41.847,41.653,41.728,41.55,41.412,41.33,41.035,40.714,40.964,40.442,40.181,40.143,40.066,40.086,39.757,39.502,39.632,39.578,39.466,39.814,40.329,40.542,40.952,41.604,42.17,42.776,43.307,43.571,43.686,43.86,43.41,43.108,42.897,42.6184,42.3398,42.0612,41.782599999999995,41.504,41.2254,40.946799999999996,40.6682,40.389599999999994,40.111,40.518,40.393,40.829,41.265,41.779,42.2,42.077,41.969,42.006,42.087,41.774,41.639,41.263,40.84,40.483,40.402,40.438,39.88,39.499,39.511,39.568,39.67,39.543,39.454,39.07,39.443,39.427,39.277,39.245,39.468,39.267,39.329,39.396,39.334,39.476,39.35,39.375,39.164,38.616,38.092,37.664,37.529,37.082,36.601,36.493,36.33,36.281,36.182,36.413,36.422,36.844,37.099,37.441,37.76,38.15,38.643,38.466,38.38,38.228,37.885,36.936,36.566,36.08,35.592,35.051,34.422,34.43,34.039,34.296,34.086,33.93
485,M,False,35.765,37.527,37.045,36.793,36.347,36.414,36.87,38.214,38.264,38.121,38.18,37.973,38.073,38.517,38.149,36.758,36.726,38.028,38.165,37.005,36.725,36.351,36.419,36.749,36.777,37.717,38.685,36.871,37.327,37.011,37.122,36.73,36.213,36.476,36.036,35.972,36.218,35.618,35.942,35.925,35.58,35.02,35.044,34.403,35.342,35.484,35.548,35.021,36.216,36.046,36.187,36.448,36.619,36.695,36.823,36.314,36.894,36.861,36.353,35.655,35.724,35.595,35.685,35.373,35.535,35.621,35.4,35.405,35.628,35.383,35.637,35.767,36.053,35.829,35.396,36.089,36.124,35.978,36.134,36.002,36.401,36.545,36.108,36.195,36.122,36.277,36.396,36.13,36.015,35.839,36.013,35.97,36.231,36.474,36.958,37.188,37.921,37.643,37.863,37.965,38.182,37.904,38.05,38.04,37.857,37.65,37.425,37.369,37.124,37.001,36.807,36.522,36.712,36.749,36.743,36.9,36.657,37.05,37.134,37.746
486,M,True,39.57,39.498,39.175,39.244,40.018,40.706,40.88,41.621,41.638,41.304,41.25,41.419,42.411,43.055,44.114,43.07,41.917,42.749,42.971,43.028,42.876,42.668,42.425,42.595,42.186,42.466,42.875,42.923,44.215,43.18,44.044,44.702,44.375,43.738,44.811,44.63,44.286,45.555,46.089,46.058,45.405,44.6,44.175,43.753,44.222,43.347,43.215,42.575,43.344,42.539,41.901,42.51,42.554,42.635,44.165,43.896,45.098,45.619,46.158,46.096,46.882,46.128,45.776,45.514,45.91,45.868,44.624,46.41,45.5,45.909,47.154,46.722,46.741,45.005,46.666,45.75,46.322,46.283,46.552,45.066,45.175,47.67,47.315,46.318,45.408,47.291,46.056,44.961,46.633,46.523,45.165,44.987,45.765,44.695,45.847,46.004,46.029,46.622,47.944,46.456,45.681,46.861,46.286,44.617,45.215,44.886,44.024,45.314,44.104,44.731,43.993,45.237,43.859,44.223,44.612,45.394,43.81,42.316,42.012,42.539
